topic,term,beta
13,sick_pay,3.379330237932412e-141
14,sick_pay,3.848680778801921e-183
15,sick_pay,8.207622805491863e-129
16,sick_pay,4.646692516293083e-142
1,sick_time,2.748214803788008e-250
2,sick_time,1.6006142675916733e-237
3,sick_time,5.079165784120488e-194
4,sick_time,9.656239242105372e-272
5,sick_time,6.8853721473502975e-279
6,sick_time,8.841037641051511e-206
7,sick_time,4.4462279896309316e-238
8,sick_time,2.998230048828494e-228
9,sick_time,2.8507771451106182e-270
10,sick_time,0.004266374081747272
11,sick_time,3.4567545152904106e-204
12,sick_time,3.251553639040346e-254
13,sick_time,1.8649271397085053e-208
14,sick_time,2.5490170627750537e-218
15,sick_time,3.0507900223091064e-170
16,sick_time,3.0303052153939673e-219
1,sick_time_paid,6.380371978126185e-212
2,sick_time_paid,2.0664752312331582e-193
3,sick_time_paid,6.31321709199704e-221
4,sick_time_paid,7.176920364407317e-246
5,sick_time_paid,5.6158020141137965e-285
6,sick_time_paid,1.9798396816217583e-271
7,sick_time_paid,4.9205842865870595e-298
8,sick_time_paid,1.1256615624171257e-230
9,sick_time_paid,1.1042943817868184e-289
10,sick_time_paid,1.2189640233563619e-4
11,sick_time_paid,1.186609539904649e-264
12,sick_time_paid,1.6992532535123094e-302
13,sick_time_paid,2.615123228681359e-242
14,sick_time_paid,4.2582971111780394e-266
15,sick_time_paid,5.651693508863266e-159
16,sick_time_paid,3.308548124337445e-278
1,sick_vacat,3.212911080849228e-220
2,sick_vacat,1.4073710400390956e-22
3,sick_vacat,3.4307400504763793e-105
4,sick_vacat,2.388285652151941e-230
5,sick_vacat,1.1169122946204989e-264
6,sick_vacat,6.322731826859699e-233
7,sick_vacat,2.2320465202341445e-224
8,sick_vacat,3.546068246635108e-245
9,sick_vacat,1.8571319330043934e-247
10,sick_vacat,2.437928046712724e-4
11,sick_vacat,2.908006661162446e-194
12,sick_vacat,5.738468857732276e-251
13,sick_vacat,5.334035577436965e-75
14,sick_vacat,1.7568007655486774e-196
15,sick_vacat,4.530636719029136e-191
16,sick_vacat,1.604065898522416e-175
1,sick_vacat_time,3.203162548482607e-293
2,sick_vacat_time,5.826285674774087e-276
3,sick_vacat_time,2.3320640930835358e-251
4,sick_vacat_time,0
5,sick_vacat_time,1.4503255493509101e-305
6,sick_vacat_time,1.29654683790615e-295
7,sick_vacat_time,3.9880510693473303e-302
8,sick_vacat_time,1.5794047941852536e-277
9,sick_vacat_time,9.029577770482322e-299
10,sick_vacat_time,1.2189640233563619e-4
11,sick_vacat_time,4.899179621150305e-296
12,sick_vacat_time,1.2743539114516993e-39
13,sick_vacat_time,7.289390865594152e-291
14,sick_vacat_time,1.5666162920257941e-267
15,sick_vacat_time,1.2210364800913007e-134
16,sick_vacat_time,7.455911314232613e-278
1,sight,1.239583286629947e-156
2,sight,7.795021627877988e-4
3,sight,9.083648820499633e-126
4,sight,9.093317470558693e-164
5,sight,6.160131277211844e-159
6,sight,5.161142319809471e-208
7,sight,6.241392650294552e-139
8,sight,5.909577640663534e-87
9,sight,4.695680439228352e-142
10,sight,3.9404983169033713e-22
11,sight,1.6606795651101937e-124
12,sight,1.1203112821234206e-139
13,sight,3.5664084667103653e-103
14,sight,5.390655778297197e-167
15,sight,1.335759595631604e-117
16,sight,4.252884616923287e-184
1,sigma,2.3370413793488804e-4
2,sigma,8.487742983818218e-270
3,sigma,1.8843827130880576e-203
4,sigma,2.5890842979113728e-154
5,sigma,7.970485258497046e-283
6,sigma,1.6318311415698413e-259
7,sigma,7.700472804419997e-186
8,sigma,1.2925725741607504e-201
9,sigma,9.172196608638316e-144
10,sigma,2.280261010813322e-198
11,sigma,1.4345596926225873e-186
12,sigma,4.3160181349142344e-147
13,sigma,2.578690260961737e-199
14,sigma,1.9367339117993108e-156
15,sigma,2.1185983631308516e-209
16,sigma,4.64772237341192e-237
1,sign,2.1363401425729607e-114
2,sign,3.874777552235426e-101
3,sign,2.3875403629195215e-104
4,sign,5.418551911520685e-117
5,sign,3.771906892718156e-18
6,sign,3.712619894487594e-87
7,sign,4.4008991751744545e-109
8,sign,1.0987355274629554e-4
9,sign,2.3831228712702386e-126
10,sign,3.0268054306546293e-4
11,sign,1.9791782188735444e-121
12,sign,2.361147179722076e-69
13,sign,4.895377056725472e-95
14,sign,3.7256538912254667e-157
15,sign,4.366941644784971e-19
16,sign,2.5393412350984685e-153
1,sign_bonu,1.9758915919300743e-254
2,sign_bonu,1.484635268707382e-193
3,sign_bonu,1.9789591977896889e-131
4,sign_bonu,1.8082567039203723e-267
5,sign_bonu,9.722542449537634e-5
6,sign_bonu,4.9565458605119715e-264
7,sign_bonu,6.648152789023292e-291
8,sign_bonu,2.744835633400649e-184
9,sign_bonu,1.1490419906096457e-282
10,sign_bonu,2.2847095238270093e-37
11,sign_bonu,1.3119009760177294e-226
12,sign_bonu,1.255319475902034e-255
13,sign_bonu,1.7751919093776963e-159
14,sign_bonu,3.9403888443085523e-255
15,sign_bonu,8.15960841496529e-24
16,sign_bonu,1.083503909357069e-268
1,signific,1.8421404852408038e-85
2,signific,7.51077221585348e-61
3,signific,1.7950677403440088e-87
4,signific,4.127903250145402e-130
5,signific,6.331310798965463e-101
6,signific,4.2462658423051124e-98
7,signific,4.82512820607886e-61
8,signific,2.5338450488792314e-146
9,signific,4.7951395504956356e-4
10,signific,1.6235778276842612e-98
11,signific,3.0742391780711884e-60
12,signific,7.832781280221234e-93
13,signific,3.452270116826731e-139
14,signific,8.300268526774549e-25
15,signific,6.988899803464148e-130
16,signific,7.469220530760648e-19
1,simpl,8.176566924384179e-98
2,simpl,2.0039934297410732e-150
3,simpl,1.4704765754342546e-81
4,simpl,0.003247745319266237
5,simpl,4.242861733190376e-109
6,simpl,1.4034205701653998e-65
7,simpl,2.4055838931058243e-76
8,simpl,1.0106762501303895e-131
9,simpl,2.173718951152589e-84
10,simpl,8.404099660830895e-79
11,simpl,7.23198441959735e-86
12,simpl,6.801947851550967e-147
13,simpl,1.950327921643055e-72
14,simpl,1.019313987166026e-76
15,simpl,7.289824319545453e-99
16,simpl,2.9602369743409225e-111
1,singl,5.363368354736004e-95
2,singl,8.47753827724556e-40
3,singl,5.24975675458228e-52
4,singl,2.9058253588864063e-89
5,singl,3.589308324751832e-136
6,singl,4.401260881131771e-141
7,singl,1.578162532813676e-110
8,singl,1.6091514683782722e-74
9,singl,1.3612838568628326e-93
10,singl,8.269016514906897e-96
11,singl,1.2420435410470921e-42
12,singl,1.0602876480103026e-65
13,singl,1.1624296915601496e-78
14,singl,5.09552965149888e-100
15,singl,4.3230262789498405e-51
16,singl,8.881125158179563e-4
1,sit,1.550904981003851e-88
2,sit,3.2598826652165673e-65
3,sit,1.0825086458032753e-118
4,sit,5.175935625790231e-70
5,sit,1.0626894365468236e-47
6,sit,6.062128514716934e-134
7,sit,1.9879539308176874e-71
8,sit,6.273909091913643e-81
9,sit,3.0267844799847176e-95
10,sit,9.957994668995827e-73
11,sit,4.302459552808659e-115
12,sit,0.0020400308430455426
13,sit,6.3308429238841885e-127
14,sit,4.348734867152482e-86
15,sit,4.525282081948161e-89
16,sit,3.5857122608046734e-106
1,site,4.809315865316741e-172
2,site,0.024832711757382733
3,site,3.205086417035271e-168
4,site,1.2480866881947602e-175
5,site,1.5687829884040294e-146
6,site,4.0896690872083325e-187
7,site,7.855415823197667e-168
8,site,2.1867792859528935e-152
9,site,3.392217323311113e-160
10,site,3.240971947304313e-165
11,site,1.7802370306836253e-184
12,site,1.0872945615851998e-159
13,site,4.755384659007779e-191
14,site,1.7930965858674328e-186
15,site,2.3153700708723284e-171
16,site,8.654188628423326e-158
1,site_benefit,0
2,site_benefit,3.340723554804853e-4
3,site_benefit,1.890735340923344e-155
4,site_benefit,5.330898899392599e-292
5,site_benefit,2.0593578079159858e-307
6,site_benefit,3.6629812933451895e-301
7,site_benefit,2.0805122361098136e-274
8,site_benefit,1.5213227682440748e-275
9,site_benefit,2.2717844875852278e-260
10,site_benefit,3.677993891159757e-185
11,site_benefit,6.296287594797864e-278
12,site_benefit,1.9631493645290732e-206
13,site_benefit,3.9551203546554923e-233
14,site_benefit,1.0733963084626826e-250
15,site_benefit,2.882732700937979e-250
16,site_benefit,1.766192132703552e-37
1,site_cafe,7.453312199373884e-141
2,site_cafe,2.22714903653657e-4
3,site_cafe,1.6828436521181327e-234
4,site_cafe,2.978085604127285e-212
5,site_cafe,7.387396106786339e-300
6,site_cafe,4.670374094405682e-275
7,site_cafe,1.3075428309781383e-236
8,site_cafe,5.909833308534322e-284
9,site_cafe,8.929208720179383e-233
10,site_cafe,4.937634019891574e-159
11,site_cafe,3.937646898177581e-272
12,site_cafe,1.1215134624850594e-293
13,site_cafe,1.0190492749121978e-251
14,site_cafe,3.548190437291504e-282
15,site_cafe,6.512734650157123e-235
16,site_cafe,1.060746400778303e-272
1,site_cafeteria,0
2,site_cafeteria,0.0018930766810560829
3,site_cafeteria,5.9945892599381735e-236
4,site_cafeteria,5.8836587588149786e-298
5,site_cafeteria,3.883202320281176e-225
6,site_cafeteria,0
7,site_cafeteria,2.0152730314194693e-302
8,site_cafeteria,4.381475628370093e-237
9,site_cafeteria,5.983214182654537e-280
10,site_cafeteria,7.978322272528261e-261
11,site_cafeteria,4.779995815767222e-287
12,site_cafeteria,2.1727223370919107e-209
13,site_cafeteria,2.5864445549029044e-270
14,site_cafeteria,5.656028377273071e-288
15,site_cafeteria,2.4851077430312375e-271
16,site_cafeteria,1.1577128913578232e-285
1,site_fit_center,0
2,site_fit_center,2.22714903653657e-4
3,site_fit_center,2.4717811353578373e-257
4,site_fit_center,4.8376211028050153e-265
5,site_fit_center,1.1682157809325462e-247
6,site_fit_center,0
7,site_fit_center,0
8,site_fit_center,2.202510213176e-311
9,site_fit_center,2.5e-323
10,site_fit_center,3.1937284433685995e-293
11,site_fit_center,1.333724636025e-312
12,site_fit_center,1.5e-322
13,site_fit_center,1.469037645382828e-270
14,site_fit_center,5.112180470113302e-301
15,site_fit_center,0
16,site_fit_center,1.57004e-319
1,site_flexibl,1.0297370355059507e-279
2,site_flexibl,2.22714903653657e-4
3,site_flexibl,2.1310230243547083e-218
4,site_flexibl,2.798093305290348e-262
5,site_flexibl,7.4002381859764e-296
6,site_flexibl,1.609606602048567e-296
7,site_flexibl,5.8329192660962955e-242
8,site_flexibl,1.4508941263979116e-256
9,site_flexibl,1.2278710635640354e-167
10,site_flexibl,2.2501233456139334e-260
11,site_flexibl,2.7855023509331757e-251
12,site_flexibl,7.579481492706672e-198
13,site_flexibl,1.633484284630699e-273
14,site_flexibl,6.81265871593801e-238
15,site_flexibl,1.013208072213991e-261
16,site_flexibl,5.001737817494786e-109
1,site_flexibl_hour,2.2808498550125455e-201
2,site_flexibl_hour,9.33176752627688e-14
3,site_flexibl_hour,1.04243015983529e-208
4,site_flexibl_hour,2.3180107313223573e-188
5,site_flexibl_hour,3.129469882886905e-226
6,site_flexibl_hour,1.253952451005792e-4
7,site_flexibl_hour,1.0769919400133807e-199
8,site_flexibl_hour,3.779389202328916e-226
9,site_flexibl_hour,7.034716335769165e-251
10,site_flexibl_hour,1.4219043695594622e-194
11,site_flexibl_hour,1.4583213814777898e-251
12,site_flexibl_hour,7.284034105593763e-241
13,site_flexibl_hour,1.7266450936813864e-239
14,site_flexibl_hour,2.5905335240920343e-242
15,site_flexibl_hour,1.8370357960653908e-231
16,site_flexibl_hour,5.6757319907019855e-87
1,site_gym,0
2,site_gym,0.002115791584709739
3,site_gym,2.810602057307202e-287
4,site_gym,0
5,site_gym,0
6,site_gym,0
7,site_gym,1.5e-322
8,site_gym,2.6151051253087835e-302
9,site_gym,8.150258563287791e-303
10,site_gym,7.305163699080317e-293
11,site_gym,0
12,site_gym,5.3681878186272154e-297
13,site_gym,0
14,site_gym,7.4e-323
15,site_gym,8.115157305705909e-294
16,site_gym,1.0771229539077417e-272
1,site_gym_cafeteria,0
2,site_gym_cafeteria,6.681447109609706e-4
3,site_gym_cafeteria,3.368819767043795e-306
4,site_gym_cafeteria,0
5,site_gym_cafeteria,3.5167340572996e-311
6,site_gym_cafeteria,0
7,site_gym_cafeteria,0
8,site_gym_cafeteria,1.5652360893048806e-262
9,site_gym_cafeteria,0
10,site_gym_cafeteria,1.3208867290183488e-265
11,site_gym_cafeteria,0
12,site_gym_cafeteria,0
13,site_gym_cafeteria,0
14,site_gym_cafeteria,0
15,site_gym_cafeteria,6.0294861196e-314
16,site_gym_cafeteria,1.367885e-318
1,site_gym_site,0
2,site_gym_site,2.22714903653657e-4
3,site_gym_site,5.389502644254399e-301
4,site_gym_site,0
5,site_gym_site,0
6,site_gym_site,0
7,site_gym_site,1.667598776692624e-293
8,site_gym_site,0
9,site_gym_site,2.6543430925228406e-284
10,site_gym_site,0
11,site_gym_site,0
12,site_gym_site,6.96293131085609e-250
13,site_gym_site,0
14,site_gym_site,0
15,site_gym_site,0
16,site_gym_site,9.682125580195904e-164
1,situat,2.233263489335277e-23
2,situat,1.1677568983341685e-136
3,situat,2.156544771142021e-87
4,situat,7.618995173792427e-79
5,situat,2.372645927711352e-69
6,situat,2.7768094163809333e-130
7,situat,0.0012201404786486255
8,situat,3.9537450747740635e-61
9,situat,3.0660663285132465e-57
10,situat,8.056573717095403e-122
11,situat,1.4929805379884804e-60
12,situat,3.325078028908027e-93
13,situat,7.356389092549261e-121
14,situat,1.200204086859973e-70
15,situat,7.622913314906368e-41
16,situat,1.4912054158990179e-40
1,six,4.5118893239738135e-4
2,six,3.4016922965373896e-140
3,six,5.633421807788593e-96
4,six,1.7444927924388612e-89
5,six,1.7142498128271713e-50
6,six,1.303724362663102e-128
7,six,1.1179705508138415e-102
8,six,0.001084933477313339
9,six,1.6255937361563035e-82
10,six,1.6334990864145976e-32
11,six,1.9307725665772486e-46
12,six,3.593389625637027e-95
13,six,4.866287617820934e-101
14,six,7.320661150227865e-54
15,six,1.13908471308547e-88
16,six,4.1065262080466915e-129
1,six_sigma,1.558027586232588e-4
2,six_sigma,1.2043083436149752e-296
3,six_sigma,1.6267942817254236e-241
4,six_sigma,1.229810077245313e-194
5,six_sigma,5.716513541317141e-292
6,six_sigma,8.974330541197157e-287
7,six_sigma,3.104455742337749e-204
8,six_sigma,1.4909725761267792e-224
9,six_sigma,9.51671879063902e-167
10,six_sigma,1.7453410084824268e-271
11,six_sigma,4.821749692253114e-211
12,six_sigma,1.0863190344417499e-251
13,six_sigma,7.759162115384368e-259
14,six_sigma,1.150687576903352e-241
15,six_sigma,1.5206343374594756e-224
16,six_sigma,4.514122446946691e-265
1,size,2.0110481820866335e-108
2,size,1.4285467394018543e-31
3,size,4.521541246573028e-120
4,size,1.136603220987927e-98
5,size,8.919696174988028e-112
6,size,7.534905727882002e-5
7,size,3.0504996917636697e-71
8,size,2.099410801560813e-102
9,size,7.830634776410948e-4
10,size,7.771696827297539e-128
11,size,3.537460079904774e-93
12,size,1.4537455404365884e-81
13,size,1.0005546970787805e-160
14,size,8.547282188917936e-84
15,size,9.540581438305216e-105
16,size,1.774581715792069e-92
1,skill,1.7077934947281816e-58
2,skill,2.2918094853487255e-112
3,skill,1.4735483615007513e-74
4,skill,7.383250327758632e-78
5,skill,2.1721325803588317e-146
6,skill,5.256342978950282e-131
7,skill,1.3525969968942404e-35
8,skill,1.1471412279566494e-105
9,skill,0.026613024505250816
10,skill,6.955225677335552e-121
11,skill,8.066931553979874e-42
12,skill,5.359593753206336e-74
13,skill,1.3745176683689316e-117
14,skill,3.569438510561618e-37
15,skill,4.2549675120980475e-93
16,skill,8.200564229706112e-94
1,skill_avail,0
2,skill_avail,0
3,skill_avail,7.319589386689058e-252
4,skill_avail,0
5,skill_avail,0
6,skill_avail,0
7,skill_avail,3.44e-320
8,skill_avail,0
9,skill_avail,2.4972519765780876e-180
10,skill_avail,1.1807059282266e-310
11,skill_avail,4.411215003647712e-277
12,skill_avail,0
13,skill_avail,4.64353e-319
14,skill_avail,1.4799781815030922e-4
15,skill_avail,0
16,skill_avail,0
1,skill_benefit,2.8659405921367577e-183
2,skill_benefit,2.2256142127000686e-4
3,skill_benefit,9.398252593225865e-8
4,skill_benefit,4.1372891220780534e-156
5,skill_benefit,5.531815318565878e-246
6,skill_benefit,4.259309932173617e-263
7,skill_benefit,9.32617646361008e-142
8,skill_benefit,6.335374307481358e-207
9,skill_benefit,3.268237275033303e-50
10,skill_benefit,9.884710808413666e-164
11,skill_benefit,4.9846345272703394e-67
12,skill_benefit,7.293716465546763e-168
13,skill_benefit,2.796779581351322e-60
14,skill_benefit,4.92001942526692e-63
15,skill_benefit,1.1662926133416387e-102
16,skill_benefit,1.4727369932893857e-129
1,skill_build,1.3075104916804185e-79
2,skill_build,1.8234472611301218e-172
3,skill_build,2.3403786204496882e-136
4,skill_build,6.272894652510158e-57
5,skill_build,4.330936727248821e-174
6,skill_build,6.16104882278206e-197
7,skill_build,7.000508599923268e-64
8,skill_build,2.125610980111505e-4
9,skill_build,2.4100498621981863e-50
10,skill_build,2.784128586046066e-206
11,skill_build,3.168043400993161e-78
12,skill_build,4.67555010344622e-39
13,skill_build,4.055620429193942e-184
14,skill_build,1.1627729679683293e-134
15,skill_build,9.324921490275699e-158
16,skill_build,2.5669378884148178e-117
1,skill_develop,2.6202497196376167e-99
2,skill_develop,6.108722739000057e-193
3,skill_develop,1.6631556821658055e-137
4,skill_develop,3.383474596557732e-156
5,skill_develop,1.7631207386960664e-182
6,skill_develop,3.895771992626556e-183
7,skill_develop,3.543573221584511e-74
8,skill_develop,1.8791307835862297e-129
9,skill_develop,6.393519400660858e-4
10,skill_develop,1.0238225208539975e-196
11,skill_develop,1.0030423971997507e-144
12,skill_develop,3.894475158849725e-130
13,skill_develop,1.0086016597315207e-185
14,skill_develop,1.5850758617202271e-106
15,skill_develop,5.593786911026902e-128
16,skill_develop,2.116123200472498e-100
1,skill_learn,6.95435382533761e-76
2,skill_learn,8.480750657938921e-162
3,skill_learn,2.77564713090421e-131
4,skill_learn,1.8132558219290177e-145
5,skill_learn,4.246834510720279e-202
6,skill_learn,6.748205174564903e-202
7,skill_learn,9.82970391998458e-137
8,skill_learn,4.40434290542097e-186
9,skill_learn,8.39643455010801e-61
10,skill_learn,1.3256331564410236e-177
11,skill_learn,4.625065918013872e-4
12,skill_learn,2.4099001681141083e-148
13,skill_learn,1.4759461070818462e-156
14,skill_learn,7.181768923088448e-63
15,skill_learn,2.3183847901335913e-131
16,skill_learn,1.8550370473262392e-172
1,skill_manag,6.487331920782107e-166
2,skill_manag,2.393978975586965e-205
3,skill_manag,1.2094483692917553e-136
4,skill_manag,2.235059040291683e-137
5,skill_manag,4.688499635755636e-265
6,skill_manag,1.1073027291971305e-132
7,skill_manag,1.0493966960402585e-54
8,skill_manag,3.4435399388988144e-215
9,skill_manag,1.6200487883010393e-15
10,skill_manag,4.2764354812728077e-187
11,skill_manag,2.8855380255621666e-38
12,skill_manag,1.249320394988204e-4
13,skill_manag,5.28037112591839e-168
14,skill_manag,6.189526798576315e-5
15,skill_manag,1.928238852974744e-125
16,skill_manag,2.6387594521942967e-127
1,skill_set,2.2392190564445975e-79
2,skill_set,4.462736874615686e-93
3,skill_set,1.1034102395442992e-75
4,skill_set,3.73879367089472e-107
5,skill_set,2.049392339137757e-130
6,skill_set,2.6507196959476493e-119
7,skill_set,2.9450814152751115e-59
8,skill_set,6.376832940334494e-4
9,skill_set,1.5247583215852155e-18
10,skill_set,3.951533971815018e-109
11,skill_set,1.5028786739982095e-56
12,skill_set,1.5128050721604694e-81
13,skill_set,4.532065605228564e-100
14,skill_set,1.4066180187066447e-60
15,skill_set,2.572684913182853e-124
16,skill_set,7.183023420059498e-26
1,sleep,5.535614135315801e-111
2,sleep,1.3433747084740875e-163
3,sleep,6.668752474217468e-96
4,sleep,2.204378101366856e-156
5,sleep,6.53640508645974e-205
6,sleep,9.447240409442644e-165
7,sleep,1.0078458606861821e-116
8,sleep,5.453510151935676e-173
9,sleep,6.622001119306393e-150
10,sleep,1.2189640233563619e-4
11,sleep,1.7224905524789914e-119
12,sleep,1.738957914181443e-80
13,sleep,2.7345469486079846e-105
14,sleep,3.1811538814245136e-128
15,sleep,2.180090405619302e-95
16,sleep,3.3134237792947384e-147
1,slight,0
2,slight,0
3,slight,0
4,slight,0
5,slight,0
6,slight,0
7,slight,0
8,slight,0
9,slight,1.5983798501652158e-4
10,slight,0
11,slight,0
12,slight,0
13,slight,0
14,slight,0
15,slight,0
16,slight,0
1,slightli,5.6440393600012486e-173
2,slightli,1.7572855016606095e-201
3,slightli,4.709951761234268e-85
4,slightli,1.0932626265087472e-99
5,slightli,2.356571007761244e-262
6,slightli,4.232293929060129e-185
7,slightli,2.677289338171083e-120
8,slightli,1.929928521364385e-156
9,slightli,5.643236165090067e-124
10,slightli,4.552938035464746e-146
11,slightli,7.21650060442171e-84
12,slightli,5.960427528333657e-151
13,slightli,7.667345584043472e-68
14,slightli,5.179923635260823e-4
15,slightli,7.29801377734065e-174
16,slightli,1.6437170083032316e-130
1,slow,0.0014022248276093288
2,slow,7.882676197609454e-143
3,slow,4.16000924142789e-103
4,slow,5.8500168445334245e-49
5,slow,5.891149503098094e-47
6,slow,1.0039232055735698e-26
7,slow,3.600069488648477e-83
8,slow,1.6398869191338908e-85
9,slow,7.962294684091012e-93
10,slow,1.1179932405916315e-82
11,slow,6.1082638618894625e-105
12,slow,2.1807695070156196e-120
13,slow,2.07690270365203e-92
14,slow,6.005344889781469e-92
15,slow,1.1462626243927886e-65
16,slow,3.934407206292146e-103
1,smart,4.1939897958813006e-45
2,smart,1.1484685508375133e-131
3,smart,1.7627887072649915e-127
4,smart,3.2079066214627337e-94
5,smart,1.9590089797907567e-139
6,smart,5.31322246019666e-154
7,smart,4.382689953456222e-88
8,smart,4.2947013178518057e-116
9,smart,0.011987848876239103
10,smart,8.013722492855822e-135
11,smart,8.052844954698615e-90
12,smart,1.566827064207841e-98
13,smart,2.9408769783681614e-153
14,smart,1.168821521314503e-76
15,smart,5.630181278734883e-112
16,smart,1.7368835311049462e-121
1,smart_colleagu,6.869529544719336e-67
2,smart_colleagu,1.1393342300439805e-201
3,smart_colleagu,1.93478839485144e-153
4,smart_colleagu,9.876045954971054e-136
5,smart_colleagu,1.1167969201455845e-286
6,smart_colleagu,1.9553598924594934e-246
7,smart_colleagu,2.1670036778614106e-74
8,smart_colleagu,1.669175210087305e-197
9,smart_colleagu,1.5983798501652158e-4
10,smart_colleagu,3.6110309541989005e-215
11,smart_colleagu,7.876405564865578e-136
12,smart_colleagu,4.636569646067941e-146
13,smart_colleagu,4.564926607053643e-167
14,smart_colleagu,6.208889876816908e-104
15,smart_colleagu,2.7303977511749966e-151
16,smart_colleagu,1.2029620430095054e-172
1,smart_cowork,8.159489051201865e-109
2,smart_cowork,9.716968639994684e-108
3,smart_cowork,5.425355270987159e-163
4,smart_cowork,5.3098599271291406e-61
5,smart_cowork,7.643827264596129e-103
6,smart_cowork,6.997219139600854e-205
7,smart_cowork,8.258234423556593e-128
8,smart_cowork,6.774158988611329e-145
9,smart_cowork,4.7951395504956443e-4
10,smart_cowork,1.5755198269194355e-168
11,smart_cowork,7.404440229717535e-129
12,smart_cowork,1.6593135076960037e-135
13,smart_cowork,1.734830721829308e-198
14,smart_cowork,2.026919687308654e-131
15,smart_cowork,2.5973666833647244e-154
16,smart_cowork,1.558616827253039e-131
1,smart_peopl,2.9235967352655796e-46
2,smart_peopl,1.4735601817856748e-166
3,smart_peopl,4.828043064555944e-160
4,smart_peopl,4.543077566177017e-131
5,smart_peopl,7.325739338965523e-173
6,smart_peopl,2.287757456456101e-208
7,smart_peopl,3.483321371907498e-116
8,smart_peopl,3.058373175545204e-120
9,smart_peopl,0.0068730333557104235
10,smart_peopl,2.780387286000353e-167
11,smart_peopl,1.1302559166373829e-119
12,smart_peopl,1.31917758697309e-131
13,smart_peopl,3.829917599009187e-188
14,smart_peopl,9.954870394496558e-103
15,smart_peopl,5.213122647871778e-145
16,smart_peopl,1.1926649135264025e-147
1,smart_peopl_benefit,7.424618670496635e-98
2,smart_peopl_benefit,4.766710504492091e-75
3,smart_peopl_benefit,5.1606763092012804e-145
4,smart_peopl_benefit,1.8711364499937095e-79
5,smart_peopl_benefit,2.678320757859388e-102
6,smart_peopl_benefit,1.635230485018833e-253
7,smart_peopl_benefit,7.0764805054687715e-130
8,smart_peopl_benefit,2.4825297622255887e-168
9,smart_peopl_benefit,2.397569775247822e-4
10,smart_peopl_benefit,1.03884405527586e-238
11,smart_peopl_benefit,4.732565195053865e-143
12,smart_peopl_benefit,3.529833201840247e-175
13,smart_peopl_benefit,3.758320013817098e-192
14,smart_peopl_benefit,8.640617821664162e-158
15,smart_peopl_benefit,3.009364191137316e-163
16,smart_peopl_benefit,1.2265521791503636e-187
1,smart_peopl_fun,3.116055172465176e-4
2,smart_peopl_fun,4.94657411673379e-285
3,smart_peopl_fun,1.1464002191059503e-235
4,smart_peopl_fun,2.4007110698594387e-199
5,smart_peopl_fun,1.0346264982532469e-284
6,smart_peopl_fun,1.464474907585e-311
7,smart_peopl_fun,1.369815492031478e-177
8,smart_peopl_fun,3.128325901356672e-238
9,smart_peopl_fun,1.834539861844823e-64
10,smart_peopl_fun,5.8445414853632515e-263
11,smart_peopl_fun,8.782293272210626e-183
12,smart_peopl_fun,6.868856978238386e-232
13,smart_peopl_fun,2.7183350762900104e-282
14,smart_peopl_fun,3.117724286533084e-183
15,smart_peopl_fun,2.6780565572233334e-195
16,smart_peopl_fun,2.50701290329735e-229
1,smart_peopl_global,4.9168133052459954e-111
2,smart_peopl_global,5.747359257176607e-224
3,smart_peopl_global,3.2497388310477515e-180
4,smart_peopl_global,4.411762564271184e-171
5,smart_peopl_global,1.0946715587490725e-301
6,smart_peopl_global,1.0033865892417144e-274
7,smart_peopl_global,7.495858394738067e-173
8,smart_peopl_global,3.999320653084922e-229
9,smart_peopl_global,1.5983798501652158e-4
10,smart_peopl_global,2.0089264514898928e-125
11,smart_peopl_global,1.8923320612828987e-162
12,smart_peopl_global,3.429315144250829e-202
13,smart_peopl_global,1.348016265290841e-205
14,smart_peopl_global,2.612055617349993e-152
15,smart_peopl_global,2.182091590129452e-167
16,smart_peopl_global,1.0788477182666964e-159
1,smart_peopl_learn,1.4644996812234216e-35
2,smart_peopl_learn,3.1519984486010183e-240
3,smart_peopl_learn,1.6323634165960473e-199
4,smart_peopl_learn,2.5874378059316562e-163
5,smart_peopl_learn,1.3286817784523601e-269
6,smart_peopl_learn,6.754664628553377e-284
7,smart_peopl_learn,3.195303488878748e-148
8,smart_peopl_learn,1.6109542490538952e-212
9,smart_peopl_learn,1.5983798501652128e-4
10,smart_peopl_learn,9.44606671266562e-256
11,smart_peopl_learn,4.084694382814085e-92
12,smart_peopl_learn,1.6194569229738445e-198
13,smart_peopl_learn,1.978500197130793e-256
14,smart_peopl_learn,5.393948671904571e-168
15,smart_peopl_learn,1.057855718146737e-181
16,smart_peopl_learn,1.1500419413089452e-233
1,smart_talent,8.887231973231116e-135
2,smart_talent,2.4933266493234055e-206
3,smart_talent,1.0206962155913233e-178
4,smart_talent,3.696804142554029e-158
5,smart_talent,7.308707082763692e-87
6,smart_talent,1.027126806413468e-5
7,smart_talent,2.327856318928789e-152
8,smart_talent,1.5957823804234454e-159
9,smart_talent,3.4239334005762176e-45
10,smart_talent,1.1108566725252726e-190
11,smart_talent,7.47253657175048e-110
12,smart_talent,2.172399387198236e-180
13,smart_talent,5.932320975780196e-210
14,smart_talent,2.0987405653509857e-4
15,smart_talent,9.0014798503879e-192
16,smart_talent,3.507812375487642e-114
1,smart_talent_peopl,2.446198585174257e-164
2,smart_talent_peopl,1.390937759583282e-287
3,smart_talent_peopl,2.323052270886338e-235
